log_q_id, qid, log_q_ts, uid, gid, vid, cid, dqid, parent_dqid, q_detail, ae_seq_id, q_s_id, g_s_id, tid, cd_id, quest_seqid, qaction_seqid, session_seqid, sessionid, client_ts, foreign_game_id, multiplayer_seqid, quest_hash
5403, 1, 1654284183, DB98897C-9B94-A72D-1DD7-DE2B7D1521C3, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 393, 394, E1E1ECB2-762C-BCCD-8E47-90B7B6EAAD7A, 1654284183757, 0, 0, NULL
5404, 1, 1654284230, DB98897C-9B94-A72D-1DD7-DE2B7D1521C3, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 493, 494, E1E1ECB2-762C-BCCD-8E47-90B7B6EAAD7A, 1654284229937, 0, 0, NULL
5405, 1, 1654284284, DB98897C-9B94-A72D-1DD7-DE2B7D1521C3, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 621, 622, E1E1ECB2-762C-BCCD-8E47-90B7B6EAAD7A, 1654284284454, 0, 0, NULL
5406, 1, 1654284285, 603AAFB2-A0AB-20C7-FC14-6DB541074317, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 641, 642, E1F43E44-500A-2AAC-9E9B-9A1164C4C3F8, 1654284284975, 0, 0, NULL
5407, 1, 1654284345, 603AAFB2-A0AB-20C7-FC14-6DB541074317, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 771, 772, E1F43E44-500A-2AAC-9E9B-9A1164C4C3F8, 1654284345190, 0, 0, NULL
5408, 1, 1654284581, 603AAFB2-A0AB-20C7-FC14-6DB541074317, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 1159, 1160, E1F43E44-500A-2AAC-9E9B-9A1164C4C3F8, 1654284580832, 0, 0, NULL
5409, 1, 1654284854, 7CF04364-323B-2799-30FC-D2911F560EB1, 202207, 1, 3, 97765DFB-A58E-708F-9EDC-9048EFEA23DB, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 1, 1, 905, 12A2B508-380B-56A8-59A3-DCEF37ABE1FF, 1654284853906, 0, 0, NULL
5410, 1, 1654284900, 7CF04364-323B-2799-30FC-D2911F560EB1, 202207, 1, 3, 97765DFB-A58E-708F-9EDC-9048EFEA23DB, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 69, 973, 12A2B508-380B-56A8-59A3-DCEF37ABE1FF, 1654284900576, 0, 0, NULL
5411, 1, 1654284987, 7CF04364-323B-2799-30FC-D2911F560EB1, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 256, 1160, 12A2B508-380B-56A8-59A3-DCEF37ABE1FF, 1654284987090, 0, 0, NULL
5412, 1, 1654285075, 7CF04364-323B-2799-30FC-D2911F560EB1, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 458, 1362, 12A2B508-380B-56A8-59A3-DCEF37ABE1FF, 1654285074888, 0, 0, NULL
5413, 1, 1654285143, 7CF04364-323B-2799-30FC-D2911F560EB1, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 619, 1523, 12A2B508-380B-56A8-59A3-DCEF37ABE1FF, 1654285142554, 0, 0, NULL
5414, 1, 1654285223, 7CF04364-323B-2799-30FC-D2911F560EB1, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 812, 1716, 12A2B508-380B-56A8-59A3-DCEF37ABE1FF, 1654285223119, 0, 0, NULL
5415, 1, 1654285354, 7CF04364-323B-2799-30FC-D2911F560EB1, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 1080, 1984, 12A2B508-380B-56A8-59A3-DCEF37ABE1FF, 1654285353436, 0, 0, NULL
5416, 1, 1654285852, 29849400-1CF5-0A03-8294-442AB19E8EE6, 202207, 1, 3, 82126ECA-2ABE-1915-2A7C-273CD7BD8E61, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 1, 1, 2, 0CB6E7EE-A8B3-4B86-3B4D-E784AA29B07F, 1654285851907, 0, 0, NULL
5417, 1, 1654285897, 29849400-1CF5-0A03-8294-442AB19E8EE6, 202207, 1, 3, 82126ECA-2ABE-1915-2A7C-273CD7BD8E61, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 63, 64, 0CB6E7EE-A8B3-4B86-3B4D-E784AA29B07F, 1654285897401, 0, 0, NULL
5418, 1, 1654285911, E8FBBCCE-057C-3308-11F0-8E5A09252852, 202207, 1, 3, 9F889471-8425-32C1-FA55-3295C9008186, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 1, 1, 15, 2BBDCDCC-E6A1-7746-CC87-DAFA701E6E26, 1654285909452, 0, 0, NULL
5419, 1, 1654285912, 29849400-1CF5-0A03-8294-442AB19E8EE6, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 94, 95, 0CB6E7EE-A8B3-4B86-3B4D-E784AA29B07F, 1654285912209, 0, 0, NULL
5420, 1, 1654286014, 29849400-1CF5-0A03-8294-442AB19E8EE6, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 291, 292, 0CB6E7EE-A8B3-4B86-3B4D-E784AA29B07F, 1654286014329, 0, 0, NULL
5421, 1, 1654286023, E8FBBCCE-057C-3308-11F0-8E5A09252852, 202207, 1, 3, 9F889471-8425-32C1-FA55-3295C9008186, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 221, 235, 2BBDCDCC-E6A1-7746-CC87-DAFA701E6E26, 1654286021327, 0, 0, NULL
5422, 1, 1654286069, 29849400-1CF5-0A03-8294-442AB19E8EE6, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 431, 432, 0CB6E7EE-A8B3-4B86-3B4D-E784AA29B07F, 1654286069433, 0, 0, NULL
5423, 1, 1654286098, E8FBBCCE-057C-3308-11F0-8E5A09252852, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 397, 411, 2BBDCDCC-E6A1-7746-CC87-DAFA701E6E26, 1654286096377, 0, 0, NULL
5424, 1, 1654286132, E8FBBCCE-057C-3308-11F0-8E5A09252852, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 489, 503, 2BBDCDCC-E6A1-7746-CC87-DAFA701E6E26, 1654286129934, 0, 0, NULL
5425, 1, 1654286148, 29849400-1CF5-0A03-8294-442AB19E8EE6, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 619, 620, 0CB6E7EE-A8B3-4B86-3B4D-E784AA29B07F, 1654286147971, 0, 0, NULL
5426, 1, 1654286198, E8FBBCCE-057C-3308-11F0-8E5A09252852, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 635, 649, 2BBDCDCC-E6A1-7746-CC87-DAFA701E6E26, 1654286196218, 0, 0, NULL
5427, 1, 1654286230, 29849400-1CF5-0A03-8294-442AB19E8EE6, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 813, 814, 0CB6E7EE-A8B3-4B86-3B4D-E784AA29B07F, 1654286230294, 0, 0, NULL
5428, 2, 1654286235, 29849400-1CF5-0A03-8294-442AB19E8EE6, 202207, 1, 3, EFFAA0D0-C4F9-9750-56B3-C900754E0B81, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 2, 1, 816, 0CB6E7EE-A8B3-4B86-3B4D-E784AA29B07F, 1654286235131, 0, 0, NULL
5429, 2, 1654286247, 29849400-1CF5-0A03-8294-442AB19E8EE6, 202207, 1, 3, EFFAA0D0-C4F9-9750-56B3-C900754E0B81, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 34, 849, 0CB6E7EE-A8B3-4B86-3B4D-E784AA29B07F, 1654286247008, 0, 0, NULL
5430, 1, 1654286257, E8FBBCCE-057C-3308-11F0-8E5A09252852, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 784, 798, 2BBDCDCC-E6A1-7746-CC87-DAFA701E6E26, 1654286254785, 0, 0, NULL
5431, 2, 1654286333, 29849400-1CF5-0A03-8294-442AB19E8EE6, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 232, 1047, 0CB6E7EE-A8B3-4B86-3B4D-E784AA29B07F, 1654286332882, 0, 0, NULL
5432, 1, 1654286360, E8FBBCCE-057C-3308-11F0-8E5A09252852, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 997, 1011, 2BBDCDCC-E6A1-7746-CC87-DAFA701E6E26, 1654286357893, 0, 0, NULL
5433, 2, 1654286376, 29849400-1CF5-0A03-8294-442AB19E8EE6, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 350, 1165, 0CB6E7EE-A8B3-4B86-3B4D-E784AA29B07F, 1654286376012, 0, 0, NULL
5434, 2, 1654286454, 29849400-1CF5-0A03-8294-442AB19E8EE6, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 544, 1359, 0CB6E7EE-A8B3-4B86-3B4D-E784AA29B07F, 1654286454383, 0, 0, NULL
5435, 2, 1654286564, 29849400-1CF5-0A03-8294-442AB19E8EE6, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 776, 1591, 0CB6E7EE-A8B3-4B86-3B4D-E784AA29B07F, 1654286563693, 0, 0, NULL
5436, 1, 1654287635, BF57519C-D9D6-F72E-8583-CF0AAFCF294D, 202207, 1, 3, 1683E5B8-D0E5-AE99-ED5E-FE4DDA52D1A2, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 1, 1, 896, 26A4E12F-CDF0-BCE2-737C-F0362CCF067C, 1654287635380, 0, 0, NULL
5437, 1, 1654287637, BF57519C-D9D6-F72E-8583-CF0AAFCF294D, 202207, 1, 3, 1683E5B8-D0E5-AE99-ED5E-FE4DDA52D1A2, NULL, {"won":false "version":"B"}, NULL, 0, 1, 1, 0, 0, 2, 898, 26A4E12F-CDF0-BCE2-737C-F0362CCF067C, 1654287637872, 0, 0, NULL
5438, 2, 1654288222, F5C21419-7AF6-14A6-70D1-9728C536D8BB, 202207, 1, 3, C144AE96-3E2E-6352-DF08-4B0F22B2BDC5, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 1, 1, 962, A5484C99-824F-1054-0795-4E8FFC5D372B, 1654288222778, 0, 0, NULL
5439, 2, 1654288319, F5C21419-7AF6-14A6-70D1-9728C536D8BB, 202207, 1, 3, C144AE96-3E2E-6352-DF08-4B0F22B2BDC5, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 231, 1192, A5484C99-824F-1054-0795-4E8FFC5D372B, 1654288319726, 0, 0, NULL
5440, 2, 1654288360, F5C21419-7AF6-14A6-70D1-9728C536D8BB, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 326, 1287, A5484C99-824F-1054-0795-4E8FFC5D372B, 1654288360369, 0, 0, NULL
5441, 2, 1654288432, F5C21419-7AF6-14A6-70D1-9728C536D8BB, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 486, 1447, A5484C99-824F-1054-0795-4E8FFC5D372B, 1654288432219, 0, 0, NULL
5442, 2, 1654288488, F5C21419-7AF6-14A6-70D1-9728C536D8BB, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 626, 1587, A5484C99-824F-1054-0795-4E8FFC5D372B, 1654288488675, 0, 0, NULL
5443, 2, 1654288561, F5C21419-7AF6-14A6-70D1-9728C536D8BB, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 794, 1755, A5484C99-824F-1054-0795-4E8FFC5D372B, 1654288560808, 0, 0, NULL
5444, 1, 1654294135, FB619723-DD6A-6CFE-12B6-4ACDEFEB1EA4, 202207, 1, 3, 16CAA282-48B7-A30C-D588-65BFED171039, NULL, [], NULL, 1, 1, 1, 0, 1, 1, 2, F0029091-3216-D7AF-5692-A7438AF38189, 1654294134251, 0, 0, NULL
5445, 1, 1654294254, FB619723-DD6A-6CFE-12B6-4ACDEFEB1EA4, 202207, 1, 3, 16CAA282-48B7-A30C-D588-65BFED171039, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 173, 174, F0029091-3216-D7AF-5692-A7438AF38189, 1654294253255, 0, 0, NULL
5446, 1, 1654294315, FB619723-DD6A-6CFE-12B6-4ACDEFEB1EA4, 202207, 1, 3, NULL, NULL, {"won":false "version":"B"}, NULL, 0, 1, 1, 0, 0, 288, 289, F0029091-3216-D7AF-5692-A7438AF38189, 1654294314499, 0, 0, NULL
5447, 1, 1654294339, FB619723-DD6A-6CFE-12B6-4ACDEFEB1EA4, 202207, 1, 3, NULL, NULL, {"won":false "version":"B"}, NULL, 0, 1, 1, 0, 0, 352, 353, F0029091-3216-D7AF-5692-A7438AF38189, 1654294337741, 0, 0, NULL
5448, 1, 1654294423, FB619723-DD6A-6CFE-12B6-4ACDEFEB1EA4, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 508, 509, F0029091-3216-D7AF-5692-A7438AF38189, 1654294422030, 0, 0, NULL
5449, 1, 1654294466, FB619723-DD6A-6CFE-12B6-4ACDEFEB1EA4, 202207, 1, 3, NULL, NULL, {"won":false "version":"B"}, NULL, 0, 1, 1, 0, 0, 624, 625, F0029091-3216-D7AF-5692-A7438AF38189, 1654294464882, 0, 0, NULL
5450, 1, 1654294495, FB619723-DD6A-6CFE-12B6-4ACDEFEB1EA4, 202207, 1, 3, NULL, NULL, {"won":false "version":"B"}, NULL, 0, 1, 1, 0, 0, 699, 700, F0029091-3216-D7AF-5692-A7438AF38189, 1654294494604, 0, 0, NULL
5451, 1, 1654294515, FB619723-DD6A-6CFE-12B6-4ACDEFEB1EA4, 202207, 1, 3, NULL, NULL, {"won":false "version":"B"}, NULL, 0, 1, 1, 0, 0, 769, 770, F0029091-3216-D7AF-5692-A7438AF38189, 1654294514565, 0, 0, NULL
5452, 1, 1654294547, FB619723-DD6A-6CFE-12B6-4ACDEFEB1EA4, 202207, 1, 3, NULL, NULL, {"won":false "version":"B"}, NULL, 0, 1, 1, 0, 0, 859, 860, F0029091-3216-D7AF-5692-A7438AF38189, 1654294546504, 0, 0, NULL
5453, 1, 1654294604, FB619723-DD6A-6CFE-12B6-4ACDEFEB1EA4, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 974, 975, F0029091-3216-D7AF-5692-A7438AF38189, 1654294602751, 0, 0, NULL
5454, 1, 1654294622, FB619723-DD6A-6CFE-12B6-4ACDEFEB1EA4, 202207, 1, 3, NULL, NULL, {"won":false "version":"B"}, NULL, 0, 1, 1, 0, 0, 1029, 1030, F0029091-3216-D7AF-5692-A7438AF38189, 1654294621645, 0, 0, NULL
5455, 1, 1654294718, FB619723-DD6A-6CFE-12B6-4ACDEFEB1EA4, 202207, 1, 3, NULL, NULL, {"won":false "version":"B"}, NULL, 0, 1, 1, 0, 0, 1187, 1188, F0029091-3216-D7AF-5692-A7438AF38189, 1654294717379, 0, 0, NULL
5456, 1, 1654294808, FB619723-DD6A-6CFE-12B6-4ACDEFEB1EA4, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 1285, 1286, F0029091-3216-D7AF-5692-A7438AF38189, 1654294807283, 0, 0, NULL
5457, 1, 1654294870, FB619723-DD6A-6CFE-12B6-4ACDEFEB1EA4, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 1395, 1396, F0029091-3216-D7AF-5692-A7438AF38189, 1654294868712, 0, 0, NULL
5458, 1, 1654295454, FB619723-DD6A-6CFE-12B6-4ACDEFEB1EA4, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 1978, 1979, F0029091-3216-D7AF-5692-A7438AF38189, 1654295452766, 0, 0, NULL
5459, 1, 1654295476, FB619723-DD6A-6CFE-12B6-4ACDEFEB1EA4, 202207, 1, 3, 90107D6E-4140-ACDF-409D-50FEC2332817, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 2, 1, 1981, F0029091-3216-D7AF-5692-A7438AF38189, 1654295475701, 0, 0, NULL
5460, 1, 1654295482, FB619723-DD6A-6CFE-12B6-4ACDEFEB1EA4, 202207, 1, 3, 90107D6E-4140-ACDF-409D-50FEC2332817, NULL, {"won":false "version":"B"}, NULL, 0, 1, 1, 0, 0, 2, 1983, F0029091-3216-D7AF-5692-A7438AF38189, 1654295481405, 0, 0, NULL
5461, 2, 1654295484, FB619723-DD6A-6CFE-12B6-4ACDEFEB1EA4, 202207, 1, 3, 207B066B-3C86-34BC-3CAF-A7E14523891E, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 3, 1, 1985, F0029091-3216-D7AF-5692-A7438AF38189, 1654295483732, 0, 0, NULL
5462, 2, 1654295555, FB619723-DD6A-6CFE-12B6-4ACDEFEB1EA4, 202207, 1, 3, 207B066B-3C86-34BC-3CAF-A7E14523891E, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 173, 2157, F0029091-3216-D7AF-5692-A7438AF38189, 1654295554384, 0, 0, NULL
5463, 2, 1654295613, FB619723-DD6A-6CFE-12B6-4ACDEFEB1EA4, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 281, 2265, F0029091-3216-D7AF-5692-A7438AF38189, 1654295612162, 0, 0, NULL
5464, 2, 1654295725, FB619723-DD6A-6CFE-12B6-4ACDEFEB1EA4, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 397, 2381, F0029091-3216-D7AF-5692-A7438AF38189, 1654295723758, 0, 0, NULL
5465, 2, 1654295815, FB619723-DD6A-6CFE-12B6-4ACDEFEB1EA4, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 518, 2502, F0029091-3216-D7AF-5692-A7438AF38189, 1654295813911, 0, 0, NULL
5466, 2, 1654295898, FB619723-DD6A-6CFE-12B6-4ACDEFEB1EA4, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 646, 2630, F0029091-3216-D7AF-5692-A7438AF38189, 1654295896700, 0, 0, NULL
5467, 1, 1654316946, ED82891E-4DF3-0D78-FAE9-A4236EA7D2C7, 202207, 1, 3, ADBA363C-D61A-14B2-DF5A-8ADA17C26BB5, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 1, 1, 4, 3F9C19AE-F682-DFD5-B6BA-66F23192892B, 1654316946686, 0, 0, NULL
5468, 1, 1654335263, 2750C351-3E2E-C33A-7348-1E5FB8798F86, 202207, 1, 3, D5C090F1-EA82-2226-000D-255E0944FBE5, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 1, 1, 647, 2494561A-C29E-5BA5-BA54-3CC5597C0FA7, 1654335263423, 0, 0, NULL
5469, 2, 1654364955, 08D78011-F694-B41E-8640-75DD787B30C1, 202207, 1, 3, 52A8E239-0DAA-4958-E6D8-5E6A448329C2, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 1, 1, 751, 1DBA4690-4B26-6F1E-9479-13B6712DB633, 1654364955470, 0, 0, NULL
5470, 2, 1654364969, 08D78011-F694-B41E-8640-75DD787B30C1, 202207, 1, 3, 52A8E239-0DAA-4958-E6D8-5E6A448329C2, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 33, 783, 1DBA4690-4B26-6F1E-9479-13B6712DB633, 1654364969112, 0, 0, NULL
5471, 2, 1654365027, 08D78011-F694-B41E-8640-75DD787B30C1, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 179, 929, 1DBA4690-4B26-6F1E-9479-13B6712DB633, 1654365027855, 0, 0, NULL
5472, 2, 1654365069, 08D78011-F694-B41E-8640-75DD787B30C1, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 287, 1037, 1DBA4690-4B26-6F1E-9479-13B6712DB633, 1654365069078, 0, 0, NULL
5473, 2, 1654365124, 08D78011-F694-B41E-8640-75DD787B30C1, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 400, 1150, 1DBA4690-4B26-6F1E-9479-13B6712DB633, 1654365124261, 0, 0, NULL
5474, 2, 1654365193, 08D78011-F694-B41E-8640-75DD787B30C1, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 553, 1303, 1DBA4690-4B26-6F1E-9479-13B6712DB633, 1654365192969, 0, 0, NULL
5475, 1, 1654441885, 85d6015f-38e1-5672-f1dc-4b523586c6a2, 202207, 1, 3, 97033121-2BBF-3F05-46EC-1CEEF86080E4, NULL, [], NULL, 1, 1, 1, 0, 1, 1, 2, E4B354EB-A1EC-66B2-F884-92F81F763415, 1654441885067, 0, 0, NULL
5476, 1, 1654463616, 603AAFB2-A0AB-20C7-FC14-6DB541074317, 202207, 1, 3, BBCB4BAF-14BA-BF54-0EFE-E8EFE4A0FB0B, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 1, 1, 2, 209F2B47-16CA-519D-FAD9-80AC90D0C740, 1654463616505, 0, 0, NULL
5477, 1, 1654463677, 603AAFB2-A0AB-20C7-FC14-6DB541074317, 202207, 1, 3, BBCB4BAF-14BA-BF54-0EFE-E8EFE4A0FB0B, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 75, 76, 209F2B47-16CA-519D-FAD9-80AC90D0C740, 1654463677476, 0, 0, NULL
5478, 1, 1654463732, 603AAFB2-A0AB-20C7-FC14-6DB541074317, 202207, 1, 3, NULL, NULL, {"won":false "version":"B"}, NULL, 0, 1, 1, 0, 0, 203, 205, 209F2B47-16CA-519D-FAD9-80AC90D0C740, 1654463732000, 0, 0, NULL
5479, 6, 1654463734, 603AAFB2-A0AB-20C7-FC14-6DB541074317, 202207, 1, 3, 34E94496-E673-8C9A-2968-2FD1C727FF6A, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 2, 1, 207, 209F2B47-16CA-519D-FAD9-80AC90D0C740, 1654463734197, 0, 0, NULL
5480, 2, 1654482425, 21865BA9-B9CC-8B81-364C-D002675C4428, 202207, 1, 3, 8F358949-0F33-8D1F-C6B9-C01CC1629CDB, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 1, 1, 2, 41BDCA93-FFD9-13E7-FE77-1CA5FE53F3E3, 1654482425795, 0, 0, NULL
5481, 2, 1654482446, 21865BA9-B9CC-8B81-364C-D002675C4428, 202207, 1, 3, 8F358949-0F33-8D1F-C6B9-C01CC1629CDB, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 47, 48, 41BDCA93-FFD9-13E7-FE77-1CA5FE53F3E3, 1654482446029, 0, 0, NULL
5560, 1, 1654493839, CB39812A-7D3F-B1B7-5551-494C147AC5B9, 202207, 1, 3, F9D26FC6-2220-12F5-62AF-0F1A5E562D3B, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 1, 1, 4, 0A1CDDF2-E438-FCEA-7B74-AA348BEAEE66, 1654493839233, 0, 0, NULL
