log_q_id, qid, log_q_ts, uid, gid, vid, cid, dqid, parent_dqid, q_detail, ae_seq_id, q_s_id, g_s_id, tid, cd_id, quest_seqid, qaction_seqid, session_seqid, sessionid, client_ts, foreign_game_id, multiplayer_seqid, quest_hash
6087, 1, 1654558212, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, A907AE43-1115-61CA-38A6-64367031311F, NULL, {"won":false "version":"A"}, NULL, 0, 1, 1, 0, 0, 9, 13, F641A731-E92F-A4E1-32F6-9F292053EFD3, 1654565421959, 0, 0, NULL
6088, 6, 1654558216, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, 210D0995-792E-0CE1-D48B-EEDF6C70B767, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 2, 1, 15, F641A731-E92F-A4E1-32F6-9F292053EFD3, 1654565425288, 0, 0, NULL
6089, 1, 1654558238, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, 4142A459-7229-F96A-73AC-6B588848EE62, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 1, 1, 4, 51659E9B-47DB-2F86-20E0-04C44F7291B1, 1654565447523, 0, 0, NULL
6090, 3, 1654558241, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, 8599C77E-D403-EC8A-D96A-31C792C0DB57, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 127, 741, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558241323, 0, 0, NULL
6091, 4, 1654558253, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, 4879A3B0-C1A6-CF10-42E2-FF41F4C68C53, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 8, 1, 742, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558253012, 0, 0, NULL
6092, 1, 1654558270, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, AE3F1C95-037E-7820-8B40-4B2CAA988302, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 1, 1, 4, C70837AE-3D27-FD9B-275F-25406F322C04, 1654565479397, 0, 0, NULL
6093, 1, 1654558296, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, C7A8D590-C47B-953D-B6D5-E4143F3D1D47, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 1, 1, 4, 22483467-7D55-5DA1-7C28-37A438BE6392, 1654565505514, 0, 0, NULL
6094, 1, 1654558325, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, 27CE2B57-FD62-2A23-A3F1-6CFF3DD1D2FD, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 1, 1, 4, D4763562-6BB8-BB65-976B-4888E6589921, 1654565534739, 0, 0, NULL
6095, 4, 1654558326, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, 4879A3B0-C1A6-CF10-42E2-FF41F4C68C53, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 161, 902, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558325909, 0, 0, NULL
6096, 5, 1654558326, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, B539EA81-A5DF-BB9D-9C97-926C707F276A, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 9, 1, 903, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558326432, 0, 0, NULL
6097, 1, 1654558354, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, C106354E-47A5-8165-D11E-E3304E35A578, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 1, 1, 4, 4330BD5B-BC6D-C349-9A3D-5821E85BD8C9, 1654565563872, 0, 0, NULL
6098, 5, 1654558369, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, B539EA81-A5DF-BB9D-9C97-926C707F276A, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 124, 1026, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558369088, 0, 0, NULL
6099, 6, 1654558369, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, EE27B549-1C48-B16F-C5A0-A6734E457E13, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 10, 1, 1027, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558369743, 0, 0, NULL
6100, 1, 1654558384, C3AB962D-CD98-262E-E5E9-C83F2D369C55, 202207, 1, 4, 10A54AEF-EE35-2289-0A9E-DC9F25F92A09, NULL, [], NULL, 1, 1, 1, 0, 1, 1, 1, 19CF2EC0-DC56-BF9B-E4C3-B9318B47270B, 1654558383836, 0, 0, NULL
6101, 1, 1654558387, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, ABA92920-7B42-7A75-A7C3-CF1C1AC0AE48, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 1, 1, 4, 79BA4396-A10A-8F62-0CAA-AD34D33B707F, 1654565597064, 0, 0, NULL
6102, 6, 1654558418, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, EE27B549-1C48-B16F-C5A0-A6734E457E13, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 135, 1161, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558418402, 0, 0, NULL
6103, 1, 1654558421, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, BF1D8078-77B8-058E-A76F-DFF13A512D1D, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 1, 1, 4, F0F67283-2F73-68D7-B201-14AA532A890E, 1654565630637, 0, 0, NULL
6104, 1, 1654558453, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, 3A5A51EE-6CAE-92C8-9D15-AFBFCD854738, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 1, 1, 4, BAF420B8-2257-6CEE-18E7-3DD256EF1355, 1654565663075, 0, 0, NULL
6105, 2, 1654558482, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, 31B0F5DB-E295-455D-9EB0-1C5D6E243464, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 11, 1, 1163, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558482376, 0, 0, NULL
6106, 2, 1654558494, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, 31B0F5DB-E295-455D-9EB0-1C5D6E243464, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 25, 1187, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558494393, 0, 0, NULL
6107, 3, 1654558495, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, 4B572604-C075-05DC-C4EE-AADC500BC255, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 12, 1, 1188, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558495250, 0, 0, NULL
6108, 1, 1654558497, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, BD783348-409B-BBE5-72CC-EB21B56B60DC, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 1, 1, 4, 010BBAB2-C37D-285C-EAF4-314F6DA0DD68, 1654565706201, 0, 0, NULL
6109, 3, 1654558544, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, 4B572604-C075-05DC-C4EE-AADC500BC255, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 116, 1303, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558544160, 0, 0, NULL
6110, 4, 1654558544, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, 5C737DC6-A812-67EF-3E68-BB2521A64804, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 13, 1, 1304, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558544732, 0, 0, NULL
6111, 1, 1654558554, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, 22F37760-CBBA-E77F-8FD7-62468759F99D, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 1, 1, 4, A96246B4-D9B2-A124-5E45-7B1718966492, 1654565763618, 0, 0, NULL
6112, 1, 1654558578, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, 33B94325-54D2-8973-3DF4-F9FC4A956CBA, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 1, 1, 4, 2CABEBDB-E411-D183-D408-6A25326F1064, 1654565787411, 0, 0, NULL
6113, 4, 1654558600, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, 5C737DC6-A812-67EF-3E68-BB2521A64804, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 134, 1437, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558600361, 0, 0, NULL
6114, 5, 1654558600, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, 90BC4237-4397-B5E7-BE2B-344A7181CF14, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 14, 1, 1438, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558600865, 0, 0, NULL
6115, 1, 1654558601, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, E9F47A7E-2AD0-BD41-6607-7BFB5223CFA2, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 1, 1, 4, 862D31CE-D993-7E42-A608-D71C45535B08, 1654565810317, 0, 0, NULL
6116, 5, 1654558630, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, 90BC4237-4397-B5E7-BE2B-344A7181CF14, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 101, 1538, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558630267, 0, 0, NULL
6117, 6, 1654558630, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, F28B8CC2-8B65-A5F9-5AEC-8C5916B6A721, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 15, 1, 1539, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558630905, 0, 0, NULL
6118, 1, 1654558638, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, E9F47A7E-2AD0-BD41-6607-7BFB5223CFA2, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 58, 61, 862D31CE-D993-7E42-A608-D71C45535B08, 1654565847859, 0, 0, NULL
6119, 2, 1654558640, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, 1C5A9C1E-94B0-63B6-8EA2-0AA0D5B2AB20, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 2, 1, 62, 862D31CE-D993-7E42-A608-D71C45535B08, 1654565849662, 0, 0, NULL
6120, 2, 1654558655, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, 1C5A9C1E-94B0-63B6-8EA2-0AA0D5B2AB20, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 36, 97, 862D31CE-D993-7E42-A608-D71C45535B08, 1654565864359, 0, 0, NULL
6121, 3, 1654558655, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, B98D2AF1-1C8F-B9D8-972D-338FF4F82500, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 3, 1, 98, 862D31CE-D993-7E42-A608-D71C45535B08, 1654565864999, 0, 0, NULL
6122, 6, 1654558680, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, F28B8CC2-8B65-A5F9-5AEC-8C5916B6A721, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 133, 1671, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558680383, 0, 0, NULL
6123, 3, 1654558714, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, B98D2AF1-1C8F-B9D8-972D-338FF4F82500, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 136, 233, 862D31CE-D993-7E42-A608-D71C45535B08, 1654565923716, 0, 0, NULL
6124, 2, 1654558714, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, 04863554-DD19-9062-977D-69037FCA2652, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 16, 1, 1673, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558714902, 0, 0, NULL
6125, 4, 1654558715, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, 6F6ABE7B-01F2-CF51-5E59-47383F6F2E3E, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 4, 1, 234, 862D31CE-D993-7E42-A608-D71C45535B08, 1654565924497, 0, 0, NULL
6126, 2, 1654558726, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, 04863554-DD19-9062-977D-69037FCA2652, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 33, 1705, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558726286, 0, 0, NULL
6127, 3, 1654558726, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, B9354AC2-665C-2F7F-D08D-BA8735ECC052, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 17, 1, 1706, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558726856, 0, 0, NULL
6128, 3, 1654558756, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, B9354AC2-665C-2F7F-D08D-BA8735ECC052, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 77, 1782, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558756326, 0, 0, NULL
6129, 4, 1654558757, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, A31381DE-1E70-0A3F-DE49-9DA9E8927C5B, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 18, 1, 1783, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558756982, 0, 0, NULL
6130, 4, 1654558775, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, 6F6ABE7B-01F2-CF51-5E59-47383F6F2E3E, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 125, 358, 862D31CE-D993-7E42-A608-D71C45535B08, 1654565984784, 0, 0, NULL
6131, 5, 1654558776, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, 767B4622-EE30-8B42-0D8F-20691D1EEFBC, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 5, 1, 359, 862D31CE-D993-7E42-A608-D71C45535B08, 1654565985570, 0, 0, NULL
6132, 4, 1654558811, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, A31381DE-1E70-0A3F-DE49-9DA9E8927C5B, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 146, 1928, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558811172, 0, 0, NULL
6133, 5, 1654558811, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, D9A7C9F3-FB9C-4925-FE97-F31CB863D978, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 19, 1, 1929, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558811861, 0, 0, NULL
6134, 5, 1654558834, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, 767B4622-EE30-8B42-0D8F-20691D1EEFBC, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 132, 490, 862D31CE-D993-7E42-A608-D71C45535B08, 1654566042994, 0, 0, NULL
6135, 6, 1654558834, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, 4D26ED18-1831-18CA-BC11-AA579750E957, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 6, 1, 491, 862D31CE-D993-7E42-A608-D71C45535B08, 1654566043967, 0, 0, NULL
6136, 6, 1654558859, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, 4D26ED18-1831-18CA-BC11-AA579750E957, NULL, {"won":false "version":"A"}, NULL, 0, 1, 1, 0, 0, 32, 523, 862D31CE-D993-7E42-A608-D71C45535B08, 1654566068351, 0, 0, NULL
6137, 1, 1654558862, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, 6C6E2972-33AC-98DE-0AD1-569DADA08708, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 7, 1, 527, 862D31CE-D993-7E42-A608-D71C45535B08, 1654566071626, 0, 0, NULL
6138, 1, 1654558864, 10AED1FD-7D7D-D797-AB8D-C5AC0BDB87EA, 202207, 1, 4, 6C6E2972-33AC-98DE-0AD1-569DADA08708, NULL, {"won":false "version":"A"}, NULL, 0, 1, 1, 0, 0, 2, 529, 862D31CE-D993-7E42-A608-D71C45535B08, 1654566073595, 0, 0, NULL
6139, 5, 1654558868, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, D9A7C9F3-FB9C-4925-FE97-F31CB863D978, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 143, 2071, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558868745, 0, 0, NULL
6140, 6, 1654558869, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, 9FDCB99A-C016-BCA7-AAF8-9986528B0F33, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 20, 1, 2072, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558869266, 0, 0, NULL
6141, 6, 1654558918, F85DB490-209C-FD97-BF2F-A012FFFBC499, 202207, 1, 4, 9FDCB99A-C016-BCA7-AAF8-9986528B0F33, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 128, 2199, B62B5F9C-3546-FD27-EA47-5751F18FCA85, 1654558918478, 0, 0, NULL
6142, 1, 1654558946, 9023B60D-858F-17E0-6A60-0E8ABB831A98, 202207, 1, 4, BAA4D253-5AC3-C03C-8F91-D8F1DFE79C4F, NULL, [], NULL, 1, 1, 1, 0, 1, 1, 1, B8FB0548-BF21-8F7A-70CD-25B138C0BD84, 1654558945921, 0, 0, NULL
6143, 1, 1654558965, 82055D7D-D6B7-058A-AE54-38D35F742258, 202207, 1, 4, B1B4616F-1AF0-CDC3-1FF2-49917D0BA263, NULL, [], NULL, 1, 1, 1, 0, 1, 1, 1, 862FDE44-117F-1B02-69AA-B13B74B04773, 1654569741545, 0, 0, NULL
6144, 1, 1654559006, 9023B60D-858F-17E0-6A60-0E8ABB831A98, 202207, 1, 4, BAA4D253-5AC3-C03C-8F91-D8F1DFE79C4F, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 94, 94, B8FB0548-BF21-8F7A-70CD-25B138C0BD84, 1654559005745, 0, 0, NULL
6145, 2, 1654559012, 9023B60D-858F-17E0-6A60-0E8ABB831A98, 202207, 1, 4, 019AC0D1-4263-8211-7EB5-347EE102EF29, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 2, 1, 95, B8FB0548-BF21-8F7A-70CD-25B138C0BD84, 1654559012016, 0, 0, NULL
6146, 2, 1654559029, 9023B60D-858F-17E0-6A60-0E8ABB831A98, 202207, 1, 4, 019AC0D1-4263-8211-7EB5-347EE102EF29, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 39, 133, B8FB0548-BF21-8F7A-70CD-25B138C0BD84, 1654559029716, 0, 0, NULL
6147, 3, 1654559030, 9023B60D-858F-17E0-6A60-0E8ABB831A98, 202207, 1, 4, 7E246FA0-AB84-796D-01DB-ED25BB61AA1C, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 3, 1, 134, B8FB0548-BF21-8F7A-70CD-25B138C0BD84, 1654559030140, 0, 0, NULL
6148, 3, 1654559081, 9023B60D-858F-17E0-6A60-0E8ABB831A98, 202207, 1, 4, 7E246FA0-AB84-796D-01DB-ED25BB61AA1C, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 121, 254, B8FB0548-BF21-8F7A-70CD-25B138C0BD84, 1654559080786, 0, 0, NULL
6149, 4, 1654559081, 9023B60D-858F-17E0-6A60-0E8ABB831A98, 202207, 1, 4, D2599E3A-8C77-5E41-7E32-FA26CD0896F9, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 4, 1, 255, B8FB0548-BF21-8F7A-70CD-25B138C0BD84, 1654559081239, 0, 0, NULL
6150, 4, 1654559134, 9023B60D-858F-17E0-6A60-0E8ABB831A98, 202207, 1, 4, D2599E3A-8C77-5E41-7E32-FA26CD0896F9, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 117, 371, B8FB0548-BF21-8F7A-70CD-25B138C0BD84, 1654559133860, 0, 0, NULL
6151, 5, 1654559134, 9023B60D-858F-17E0-6A60-0E8ABB831A98, 202207, 1, 4, 7A1FABC6-A902-4038-C03C-CA8ED8E72A7A, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 5, 1, 372, B8FB0548-BF21-8F7A-70CD-25B138C0BD84, 1654559134314, 0, 0, NULL
6152, 5, 1654559178, 9023B60D-858F-17E0-6A60-0E8ABB831A98, 202207, 1, 4, 7A1FABC6-A902-4038-C03C-CA8ED8E72A7A, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 125, 496, B8FB0548-BF21-8F7A-70CD-25B138C0BD84, 1654559178040, 0, 0, NULL
6153, 6, 1654559178, 9023B60D-858F-17E0-6A60-0E8ABB831A98, 202207, 1, 4, 43337355-1E61-C59C-218D-2CE0ADD106BE, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 6, 1, 497, B8FB0548-BF21-8F7A-70CD-25B138C0BD84, 1654559178764, 0, 0, NULL
6154, 6, 1654559216, 9023B60D-858F-17E0-6A60-0E8ABB831A98, 202207, 1, 4, 43337355-1E61-C59C-218D-2CE0ADD106BE, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 127, 623, B8FB0548-BF21-8F7A-70CD-25B138C0BD84, 1654559216340, 0, 0, NULL
6155, 2, 1654559605, 9023B60D-858F-17E0-6A60-0E8ABB831A98, 202207, 1, 4, 17E3CB92-AE00-14DD-93E2-9689FC667EB9, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 7, 1, 625, B8FB0548-BF21-8F7A-70CD-25B138C0BD84, 1654559604656, 0, 0, NULL
6156, 2, 1654559623, 9023B60D-858F-17E0-6A60-0E8ABB831A98, 202207, 1, 4, 17E3CB92-AE00-14DD-93E2-9689FC667EB9, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 39, 663, B8FB0548-BF21-8F7A-70CD-25B138C0BD84, 1654559623077, 0, 0, NULL
6157, 3, 1654559624, 9023B60D-858F-17E0-6A60-0E8ABB831A98, 202207, 1, 4, F7379DDE-72DF-1F5A-2259-DE5ECA3A25BF, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 8, 1, 664, B8FB0548-BF21-8F7A-70CD-25B138C0BD84, 1654559624014, 0, 0, NULL
6158, 3, 1654559673, 9023B60D-858F-17E0-6A60-0E8ABB831A98, 202207, 1, 4, F7379DDE-72DF-1F5A-2259-DE5ECA3A25BF, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 144, 807, B8FB0548-BF21-8F7A-70CD-25B138C0BD84, 1654559672808, 0, 0, NULL
6159, 4, 1654559673, 9023B60D-858F-17E0-6A60-0E8ABB831A98, 202207, 1, 4, A80F2029-6E3E-13D8-5C9E-ECB44074243C, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 9, 1, 808, B8FB0548-BF21-8F7A-70CD-25B138C0BD84, 1654559673245, 0, 0, NULL
6160, 4, 1654559723, 9023B60D-858F-17E0-6A60-0E8ABB831A98, 202207, 1, 4, A80F2029-6E3E-13D8-5C9E-ECB44074243C, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 123, 930, B8FB0548-BF21-8F7A-70CD-25B138C0BD84, 1654559723642, 0, 0, NULL
6161, 5, 1654559724, 9023B60D-858F-17E0-6A60-0E8ABB831A98, 202207, 1, 4, DD44D83D-F6AB-A2EA-D10F-D8F1AB149C0B, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 10, 1, 931, B8FB0548-BF21-8F7A-70CD-25B138C0BD84, 1654559724112, 0, 0, NULL
6162, 5, 1654559772, 9023B60D-858F-17E0-6A60-0E8ABB831A98, 202207, 1, 4, DD44D83D-F6AB-A2EA-D10F-D8F1AB149C0B, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 142, 1072, B8FB0548-BF21-8F7A-70CD-25B138C0BD84, 1654559772353, 0, 0, NULL
6163, 6, 1654559773, 9023B60D-858F-17E0-6A60-0E8ABB831A98, 202207, 1, 4, BA835CCA-A601-B7AA-6CEC-29C3529E154A, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 11, 1, 1073, B8FB0548-BF21-8F7A-70CD-25B138C0BD84, 1654559772941, 0, 0, NULL
6164, 6, 1654559827, 9023B60D-858F-17E0-6A60-0E8ABB831A98, 202207, 1, 4, BA835CCA-A601-B7AA-6CEC-29C3529E154A, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 156, 1228, B8FB0548-BF21-8F7A-70CD-25B138C0BD84, 1654559827467, 0, 0, NULL
6165, 1, 1654559875, BAB22DA1-A185-B895-057A-C52E7719C98B, 202207, 1, 4, 60D4AE24-C3FE-C5C5-8E2F-AF9DE6AC35B5, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 1, 1, 2, E5251EC5-2725-476A-273E-3B36691B967F, 1654559875211, 0, 0, NULL
6166, 1, 1654559931, BAB22DA1-A185-B895-057A-C52E7719C98B, 202207, 1, 4, 60D4AE24-C3FE-C5C5-8E2F-AF9DE6AC35B5, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 103, 104, E5251EC5-2725-476A-273E-3B36691B967F, 1654559930824, 0, 0, NULL
6167, 2, 1654559931, BAB22DA1-A185-B895-057A-C52E7719C98B, 202207, 1, 4, DBF2F49E-470A-3DDC-C7EB-470B75DC92B6, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 2, 1, 105, E5251EC5-2725-476A-273E-3B36691B967F, 1654559931378, 0, 0, NULL
6168, 2, 1654559944, BAB22DA1-A185-B895-057A-C52E7719C98B, 202207, 1, 4, DBF2F49E-470A-3DDC-C7EB-470B75DC92B6, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 38, 142, E5251EC5-2725-476A-273E-3B36691B967F, 1654559944379, 0, 0, NULL
6169, 3, 1654559945, BAB22DA1-A185-B895-057A-C52E7719C98B, 202207, 1, 4, 80D00E57-64A7-C184-3493-D3F06F5DBDE2, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 3, 1, 143, E5251EC5-2725-476A-273E-3B36691B967F, 1654559945252, 0, 0, NULL
6170, 3, 1654559978, BAB22DA1-A185-B895-057A-C52E7719C98B, 202207, 1, 4, 80D00E57-64A7-C184-3493-D3F06F5DBDE2, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 94, 236, E5251EC5-2725-476A-273E-3B36691B967F, 1654559978264, 0, 0, NULL
